mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__init_type,param_classifier__learning_rate,param_classifier__n_epochs,param_classifier__penalty,param_classifier__penalty_strength,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_sensitivity,split1_test_sensitivity,split2_test_sensitivity,split3_test_sensitivity,split4_test_sensitivity,mean_test_sensitivity,std_test_sensitivity,rank_test_sensitivity,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy
1.02269783,0.057350279,0.030255556,0.006386616,zero,0.5,50,l2,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.748091603,0.572519084,0.676923077,0.753846154,0.769230769,0.704122137,0.073080884,505,0.835294118,0.517647059,0.8,0.870588235,0.892857143,0.783277311,0.136510633,582,0.586956522,0.673913043,0.444444444,0.533333333,0.543478261,0.556425121,0.074801206,128,0.620689655,0.525423729,0.487804878,0.6,0.625,0.571783652,0.055175386,344,0.791815857,0.694629156,0.743006536,0.812287582,0.834109731,0.775169772,0.05029912,487,0.71112532,0.595780051,0.622222222,0.701960784,0.718167702,0.669851216,0.050644086,408
1.143626928,0.045710321,0.02869978,0.003995277,zero,0.5,50,l2,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.01}",0.740458015,0.564885496,0.684615385,0.761538462,0.753846154,0.701068702,0.073225879,523,0.835294118,0.482352941,0.788235294,0.882352941,0.904761905,0.77859944,0.153460666,593,0.565217391,0.717391304,0.488888889,0.533333333,0.47826087,0.556618357,0.086245293,123,0.604651163,0.536585366,0.517647059,0.607594937,0.578947368,0.569085179,0.036186521,353,0.782352941,0.688235294,0.718954248,0.82745098,0.813664596,0.766131612,0.053992816,501,0.700255754,0.599872123,0.638562092,0.707843137,0.691511387,0.667608899,0.041684357,418
1.126267433,0.061018944,0.020118999,0.001159286,zero,0.5,50,l2,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.1}",0.709923664,0.564885496,0.630769231,0.723076923,0.692307692,0.664192601,0.058869643,616,0.811764706,0.529411765,0.764705882,0.976470588,0.94047619,0.804565826,0.158349784,548,0.52173913,0.630434783,0.377777778,0.244444444,0.239130435,0.402705314,0.153918411,530,0.558139535,0.504347826,0.414634146,0.379310345,0.35483871,0.442254112,0.077008173,558,0.775703325,0.675191816,0.624313725,0.876339869,0.791407867,0.748591321,0.089129588,530,0.666751918,0.579923274,0.57124183,0.610457516,0.589803313,0.60363557,0.034156028,587
1.360003233,0.084316595,0.022798586,0.005806435,zero,0.5,50,elasticnet,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 50, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.748091603,0.572519084,0.676923077,0.753846154,0.769230769,0.704122137,0.073080884,505,0.835294118,0.517647059,0.8,0.870588235,0.892857143,0.783277311,0.136510633,582,0.586956522,0.673913043,0.444444444,0.533333333,0.543478261,0.556425121,0.074801206,128,0.620689655,0.525423729,0.487804878,0.6,0.625,0.571783652,0.055175386,344,0.79258312,0.69488491,0.74248366,0.812810458,0.833850932,0.775322616,0.050353646,486,0.71112532,0.595780051,0.622222222,0.701960784,0.718167702,0.669851216,0.050644086,408
1.302632761,0.03007461,0.024163389,0.005431471,zero,0.5,50,elasticnet,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 50, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.01}",0.748091603,0.564885496,0.676923077,0.761538462,0.753846154,0.701056958,0.074541372,524,0.847058824,0.482352941,0.788235294,0.882352941,0.904761905,0.780952381,0.154399223,590,0.565217391,0.717391304,0.466666667,0.533333333,0.47826087,0.552173913,0.090107173,140,0.611764706,0.536585366,0.5,0.607594937,0.578947368,0.566978475,0.0429153,365,0.784143223,0.689769821,0.719738562,0.827712418,0.817028986,0.767678602,0.054182338,500,0.706138107,0.599872123,0.62745098,0.707843137,0.691511387,0.666563147,0.044429909,426
1.251002026,0.068814935,0.030573606,0.008939061,zero,0.5,50,elasticnet,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 50, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.1}",0.671755725,0.572519084,0.646153846,0.692307692,0.7,0.65654727,0.045971739,626,0.776470588,0.541176471,0.8,1,0.964285714,0.816386555,0.163211797,518,0.47826087,0.630434783,0.355555556,0.111111111,0.217391304,0.358550725,0.184072146,549,0.505747126,0.50877193,0.41025641,0.2,0.338983051,0.392751703,0.11539442,581,0.751662404,0.673657289,0.624575163,0.882352941,0.796583851,0.74576633,0.090730479,538,0.627365729,0.585805627,0.577777778,0.555555556,0.590838509,0.58746864,0.023316334,624
1.942619801,0.154341649,0.020133781,0.006269047,zero,0.5,100,l1,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 100, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.72519084,0.664122137,0.7,0.746153846,0.815384615,0.730170288,0.050624806,386,0.917647059,0.8,0.705882353,0.882352941,0.833333333,0.827843137,0.073097029,489,0.369565217,0.413043478,0.688888889,0.488888889,0.782608696,0.548599034,0.160271946,144,0.485714286,0.463414634,0.613861386,0.571428571,0.75,0.576883775,0.102521658,332,0.803580563,0.634015345,0.762352941,0.810718954,0.885610766,0.779255714,0.082793115,470,0.643606138,0.606521739,0.697385621,0.685620915,0.807971014,0.688221086,0.067964802,333
2.011715841,0.152970541,0.024126005,0.007153359,zero,0.5,100,l1,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 100, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.702290076,0.664122137,0.7,0.761538462,0.815384615,0.728667058,0.053449146,397,0.894117647,0.835294118,0.705882353,0.905882353,0.833333333,0.834901961,0.070983642,459,0.347826087,0.347826087,0.688888889,0.488888889,0.782608696,0.531207729,0.177264961,283,0.450704225,0.421052632,0.613861386,0.586666667,0.75,0.564456982,0.11905022,377,0.797953964,0.630946292,0.760522876,0.808888889,0.88121118,0.77590464,0.08235669,483,0.620971867,0.591560102,0.697385621,0.697385621,0.807971014,0.683054845,0.075153677,363
1.932393789,0.239164187,0.019221067,0.002345827,zero,0.5,100,l1,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 100, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.671755725,0.633587786,0.738461538,0.661538462,0.769230769,0.694914856,0.050656702,552,0.941176471,0.952941176,0.882352941,1,0.94047619,0.943389356,0.037509544,47,0.173913043,0.043478261,0.466666667,0.022222222,0.456521739,0.232560386,0.194112412,615,0.271186441,0.076923077,0.552631579,0.043478261,0.583333333,0.305510538,0.22818659,634,0.688746803,0.551150895,0.755294118,0.516601307,0.85326087,0.673010799,0.125556377,628,0.557544757,0.498209719,0.674509804,0.511111111,0.698498965,0.587974871,0.083181346,622
1.806818247,0.101998791,0.021418333,0.00672513,zero,0.5,100,l2,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 100, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.72519084,0.65648855,0.7,0.746153846,0.815384615,0.72864357,0.052667525,398,0.917647059,0.8,0.705882353,0.882352941,0.833333333,0.827843137,0.073097029,489,0.369565217,0.391304348,0.688888889,0.488888889,0.782608696,0.544251208,0.164138523,185,0.485714286,0.444444444,0.613861386,0.571428571,0.75,0.573089738,0.106907819,343,0.80230179,0.631969309,0.761830065,0.810980392,0.885093168,0.778434945,0.083345922,477,0.643606138,0.595652174,0.697385621,0.685620915,0.807971014,0.686047172,0.070663516,337
1.890169764,0.196272128,0.025059795,0.004283045,zero,0.5,100,l2,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 100, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.01}",0.709923664,0.671755725,0.692307692,0.761538462,0.815384615,0.730182032,0.051963846,384,0.905882353,0.847058824,0.694117647,0.905882353,0.833333333,0.837254902,0.07748448,453,0.347826087,0.347826087,0.688888889,0.488888889,0.782608696,0.531207729,0.177264961,283,0.457142857,0.426666667,0.607843137,0.586666667,0.75,0.565663866,0.116014697,372,0.784398977,0.617902813,0.758431373,0.813071895,0.881987578,0.771158527,0.087022311,489,0.62685422,0.597442455,0.691503268,0.697385621,0.807971014,0.684231316,0.072611111,349
1.848297215,0.177657234,0.027860308,0.004871249,zero,0.5,100,l2,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 100, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.1}",0.65648855,0.648854962,0.753846154,0.692307692,0.776923077,0.705684087,0.051426174,497,0.917647059,0.941176471,0.823529412,0.976470588,0.869047619,0.90557423,0.05386114,91,0.173913043,0.108695652,0.622222222,0.155555556,0.608695652,0.333816425,0.230981335,568,0.262295082,0.178571429,0.636363636,0.259259259,0.658823529,0.399062587,0.205257987,579,0.704347826,0.609207161,0.768366013,0.692810458,0.876293996,0.730205091,0.088888334,564,0.545780051,0.524936061,0.722875817,0.566013072,0.738871636,0.619695327,0.091840924,562
2.572121572,0.053981153,0.026971102,0.002889622,zero,0.5,100,elasticnet,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.72519084,0.664122137,0.7,0.746153846,0.815384615,0.730170288,0.050624806,386,0.917647059,0.8,0.705882353,0.882352941,0.833333333,0.827843137,0.073097029,489,0.369565217,0.413043478,0.688888889,0.488888889,0.782608696,0.548599034,0.160271946,144,0.485714286,0.463414634,0.613861386,0.571428571,0.75,0.576883775,0.102521658,332,0.802813299,0.631969309,0.762091503,0.810457516,0.885093168,0.778484959,0.083324671,476,0.643606138,0.606521739,0.697385621,0.685620915,0.807971014,0.688221086,0.067964802,333
2.668817854,0.15791877,0.028737402,0.00694003,zero,0.5,100,elasticnet,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.01}",0.709923664,0.671755725,0.692307692,0.761538462,0.815384615,0.730182032,0.051963846,384,0.905882353,0.847058824,0.694117647,0.905882353,0.833333333,0.837254902,0.07748448,453,0.347826087,0.347826087,0.688888889,0.488888889,0.782608696,0.531207729,0.177264961,283,0.457142857,0.426666667,0.607843137,0.586666667,0.75,0.565663866,0.116014697,372,0.791560102,0.620460358,0.757908497,0.81254902,0.882246377,0.772944871,0.086416959,488,0.62685422,0.597442455,0.691503268,0.697385621,0.807971014,0.684231316,0.072611111,349
2.616393805,0.131843891,0.021844959,0.00617041,zero,0.5,100,elasticnet,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.1}",0.671755725,0.633587786,0.746153846,0.676923077,0.761538462,0.697991779,0.048244918,540,0.941176471,0.952941176,0.835294118,0.988235294,0.869047619,0.917338936,0.056436592,79,0.173913043,0.043478261,0.577777778,0.088888889,0.565217391,0.289855072,0.233775698,598,0.271186441,0.076923077,0.611764706,0.16,0.626506024,0.34927605,0.228847681,603,0.681585678,0.575191816,0.766797386,0.574379085,0.876293996,0.694849592,0.11584957,605,0.557544757,0.498209719,0.706535948,0.538562092,0.717132505,0.603597004,0.090491508,588
2.981215143,0.187991914,0.02160821,0.007364971,zero,0.5,150,l1,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.709923664,0.664122137,0.746153846,0.807692308,0.630769231,0.711732237,0.06199707,464,0.788235294,0.694117647,0.870588235,0.917647059,0.880952381,0.830308123,0.08016656,474,0.565217391,0.608695652,0.511111111,0.6,0.173913043,0.49178744,0.162595807,440,0.577777778,0.56,0.582278481,0.683544304,0.25,0.530720113,0.14689385,432,0.759335038,0.709974425,0.802352941,0.834509804,0.490424431,0.719319328,0.121856379,573,0.676726343,0.65140665,0.690849673,0.758823529,0.527432712,0.661047781,0.075683558,443
2.865324736,0.143565406,0.026416349,0.005990779,zero,0.5,150,l1,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.694656489,0.664122137,0.761538462,0.807692308,0.607692308,0.707140341,0.070662829,489,0.788235294,0.682352941,0.858823529,0.905882353,0.880952381,0.8232493,0.080624013,499,0.52173913,0.630434783,0.577777778,0.622222222,0.108695652,0.492173913,0.195594648,438,0.545454545,0.568627451,0.626506024,0.691358025,0.163934426,0.519176094,0.184661294,450,0.756521739,0.704859335,0.810980392,0.83372549,0.454451346,0.71210766,0.136366153,578,0.654987212,0.656393862,0.718300654,0.764052288,0.494824017,0.657711606,0.091127272,448
2.874671316,0.085738025,0.022963715,0.005724801,zero,0.5,150,l1,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.648854962,0.618320611,0.669230769,0.792307692,0.646153846,0.674973576,0.060864755,603,0.752941176,0.588235294,0.894117647,0.905882353,1,0.828235294,0.143625811,482,0.456521739,0.673913043,0.244444444,0.577777778,0,0.390531401,0.242312715,533,0.477272727,0.553571429,0.338461538,0.658227848,0,0.405506708,0.227979053,575,0.637084399,0.686189258,0.672941176,0.850196078,0.22800207,0.614882597,0.20688032,641,0.604731458,0.631074169,0.569281046,0.741830065,0.5,0.609383348,0.079507454,578
2.683154821,0.161614185,0.022884798,0.004543024,zero,0.5,150,l2,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 150, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.709923664,0.65648855,0.746153846,0.807692308,0.638461538,0.711743981,0.061346414,461,0.788235294,0.682352941,0.870588235,0.917647059,0.892857143,0.830336134,0.085818194,472,0.565217391,0.608695652,0.511111111,0.6,0.173913043,0.49178744,0.162595807,440,0.577777778,0.554455446,0.582278481,0.683544304,0.253968254,0.530404852,0.145177397,434,0.758567775,0.709207161,0.802352941,0.835294118,0.488095238,0.718703447,0.122841453,574,0.676726343,0.645524297,0.690849673,0.758823529,0.533385093,0.661061787,0.073800822,441
2.818011713,0.234040445,0.020223856,0.005915667,zero,0.5,150,l2,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 150, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.01}",0.687022901,0.648854962,0.761538462,0.807692308,0.607692308,0.702560188,0.073016125,519,0.776470588,0.658823529,0.858823529,0.917647059,0.880952381,0.818543417,0.09232493,509,0.52173913,0.630434783,0.577777778,0.6,0.108695652,0.487729469,0.192821922,447,0.539325843,0.557692308,0.626506024,0.683544304,0.163934426,0.514200581,0.182482326,462,0.752941176,0.698465473,0.809673203,0.837647059,0.430641822,0.705873747,0.145712985,589,0.649104859,0.644629156,0.718300654,0.758823529,0.494824017,0.653136443,0.090075065,469
2.829482603,0.230284779,0.03089633,0.006309651,zero,0.5,150,l2,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 150, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.1}",0.664122137,0.618320611,0.715384615,0.792307692,0.638461538,0.685719319,0.062423446,582,0.764705882,0.6,0.847058824,0.905882353,0.964285714,0.816386555,0.126742637,518,0.47826087,0.652173913,0.466666667,0.577777778,0.043478261,0.443671498,0.21134691,514,0.5,0.545454545,0.53164557,0.658227848,0.078431373,0.462751867,0.199442523,534,0.695652174,0.679283887,0.790326797,0.844444444,0.352225673,0.672386595,0.17123415,630,0.621483376,0.626086957,0.656862745,0.741830065,0.503881988,0.630029026,0.076447582,549
3.64306798,0.147890174,0.028418827,0.002354843,zero,0.5,150,elasticnet,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 150, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.709923664,0.65648855,0.746153846,0.807692308,0.638461538,0.711743981,0.061346414,461,0.788235294,0.682352941,0.870588235,0.917647059,0.892857143,0.830336134,0.085818194,472,0.565217391,0.608695652,0.511111111,0.6,0.173913043,0.49178744,0.162595807,440,0.577777778,0.554455446,0.582278481,0.683544304,0.253968254,0.530404852,0.145177397,434,0.759079284,0.709462916,0.802352941,0.834771242,0.491200828,0.719373442,0.121605727,572,0.676726343,0.645524297,0.690849673,0.758823529,0.533385093,0.661061787,0.073800822,441
3.759898853,0.124825136,0.021331501,0.006154452,zero,0.5,150,elasticnet,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 150, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.01}",0.702290076,0.65648855,0.753846154,0.8,0.607692308,0.704063417,0.068170452,508,0.788235294,0.670588235,0.847058824,0.905882353,0.880952381,0.818543417,0.083839627,509,0.543478261,0.630434783,0.577777778,0.6,0.108695652,0.492077295,0.193782466,439,0.561797753,0.563106796,0.619047619,0.675,0.163934426,0.516577319,0.181198674,456,0.75601023,0.699744246,0.808888889,0.836078431,0.438923395,0.707929038,0.142378359,585,0.665856777,0.650511509,0.712418301,0.752941176,0.494824017,0.655310356,0.08795819,458
3.780783367,0.160723664,0.02639575,0.008458234,zero,0.5,150,elasticnet,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 150, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.1}",0.65648855,0.610687023,0.707692308,0.792307692,0.653846154,0.684204345,0.062181347,589,0.764705882,0.588235294,0.882352941,0.905882353,1,0.828235294,0.141489848,482,0.456521739,0.652173913,0.377777778,0.577777778,0.02173913,0.417198068,0.219311456,525,0.482758621,0.540540541,0.472222222,0.658227848,0.042553191,0.439260485,0.209073956,562,0.660102302,0.684654731,0.746666667,0.850196078,0.305900621,0.64950408,0.183917957,635,0.610613811,0.620204604,0.630065359,0.741830065,0.510869565,0.622716681,0.073354712,559
1.115278482,0.041777569,0.023198032,0.009370459,zero,0.2,50,l1,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.755725191,0.648854962,0.784615385,0.753846154,0.823076923,0.753223723,0.05790404,66,0.847058824,0.658823529,0.882352941,0.894117647,0.880952381,0.832661064,0.088323303,464,0.586956522,0.630434783,0.6,0.488888889,0.717391304,0.6047343,0.073635233,35,0.627906977,0.557692308,0.658536585,0.578947368,0.741573034,0.632931254,0.064898492,13,0.822506394,0.707928389,0.830065359,0.835294118,0.880693582,0.815297568,0.057401561,330,0.717007673,0.644629156,0.741176471,0.691503268,0.799171843,0.718697682,0.051400244,16
1.061263418,0.05055178,0.02817421,0.008134488,zero,0.2,50,l1,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.740458015,0.648854962,0.753846154,0.761538462,0.8,0.740939518,0.050117533,328,0.835294118,0.670588235,0.870588235,0.917647059,0.869047619,0.832633053,0.085158208,466,0.565217391,0.608695652,0.533333333,0.466666667,0.673913043,0.569565217,0.069770229,94,0.604651163,0.549019608,0.6,0.575342466,0.704545455,0.606711738,0.052788526,111,0.815345269,0.70230179,0.820915033,0.842614379,0.871118012,0.810458897,0.057523335,372,0.700255754,0.639641944,0.701960784,0.692156863,0.771480331,0.701099135,0.041980751,182
1.030005932,0.103943748,0.022555828,0.009448527,zero,0.2,50,l1,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.694656489,0.625954198,0.7,0.707692308,0.738461538,0.693352907,0.036956396,562,0.823529412,0.647058824,0.905882353,0.976470588,0.988095238,0.868207283,0.125232767,229,0.456521739,0.586956522,0.311111111,0.2,0.282608696,0.367439614,0.137498005,545,0.512195122,0.524271845,0.417910448,0.321428571,0.433333333,0.441827864,0.073333145,559,0.758823529,0.668286445,0.729673203,0.868496732,0.814699793,0.76799594,0.06895855,499,0.640025575,0.617007673,0.608496732,0.588235294,0.635351967,0.617823448,0.018779219,567
0.95807991,0.038809329,0.024115467,0.005985211,zero,0.2,50,l2,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.755725191,0.648854962,0.784615385,0.753846154,0.815384615,0.751685261,0.056101803,90,0.847058824,0.658823529,0.882352941,0.894117647,0.869047619,0.830280112,0.08714197,476,0.586956522,0.630434783,0.6,0.488888889,0.717391304,0.6047343,0.073635233,35,0.627906977,0.557692308,0.658536585,0.578947368,0.733333333,0.631283314,0.062165962,18,0.822506394,0.707672634,0.829542484,0.836339869,0.880952381,0.815402752,0.057604321,327,0.717007673,0.644629156,0.741176471,0.691503268,0.793219462,0.717507206,0.04955854,23
1.045271778,0.044595352,0.023547888,0.006889327,zero,0.2,50,l2,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.01}",0.748091603,0.633587786,0.761538462,0.776923077,0.807692308,0.745566647,0.059402968,262,0.835294118,0.658823529,0.858823529,0.917647059,0.880952381,0.830308123,0.089930957,474,0.586956522,0.586956522,0.577777778,0.511111111,0.673913043,0.587342995,0.05176382,56,0.620689655,0.529411765,0.626506024,0.613333333,0.712643678,0.620516891,0.058094736,37,0.817391304,0.701790281,0.821437908,0.843660131,0.873188406,0.811493606,0.058325681,361,0.71112532,0.622890026,0.718300654,0.714379085,0.777432712,0.708825559,0.049432308,72
